fname,aff/tps/homo,t1(A11/H11),t2(A12/H12),t3(A13/H13),t4(A21/H21),t5(A22/H22),t6(A23/H23),t7(H31),t8(H32),t9(H33),t10,t11,t12,t13,t14,t15,t16,t17,t18
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000105_leftImg8bit.png,0,1.1065579653,0.2324383855,0.1349373609,-0.0452678725,0.8900509477,0.0767752752,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000106_leftImg8bit.png,2,0.9689885072,-0.4363562766,117.3805955934,-0.259185107,0.7164524996,114.3436281669,0.0005599562,-0.0011110494,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000107_leftImg8bit.png,0,1.0535684824,-0.0284634978,0.0195223559,0.0352864228,1.0305123329,0.1171118021,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000108_leftImg8bit.png,2,1.250119939,-0.6573815382,101.6432415271,0.0487185932,0.4813688917,134.7977776014,0.0012609025,-0.0015173162,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000109_leftImg8bit.png,1,-1.3557825505,-0.8679144922,-1.2497084403,0.1792326745,0.2082536426,0.0702919319,0.9972494912,0.6289236157,1.2569926404,-1.1399551534,-0.0087341631,1.3111508703,-1.2719028685,-0.2483785596,1.0392716061,-0.7182648292,0.1769279706,1.021121265
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000110_leftImg8bit.png,2,0.9024608267,0.6011118738,7.2773495388,0.2615727445,1.9321222817,-236.0360946134,-0.0004216974,0.0018720299,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000111_leftImg8bit.png,2,-9.6170444764,0.1249676219,1827.4478065321,-2.9551102425,-3.0815456708,866.9428968375,-0.0132531011,-0.0001255877,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000112_leftImg8bit.png,2,0.7451181879,1.4618375323,-153.3350947796,-0.293837244,2.3976545541,-108.8115879344,-0.0012382511,0.0031902147,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000113_leftImg8bit.png,2,8.2274959985,6.0721233447,-2312.3012884617,0.0323065861,10.1268199487,-1062.3799598337,0.0038699307,0.0126707687,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000114_leftImg8bit.png,2,0.0844285776,-0.3002695546,188.2779426989,-0.3540023719,0.1705674225,199.0572716506,-0.0010445915,-0.0006450879,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000115_leftImg8bit.png,2,0.1575483614,-0.3651509802,184.4045203709,-0.2865496726,0.1498147093,181.0662503996,-0.0007621755,-0.0009996154,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000116_leftImg8bit.png,2,0.6356208288,-0.3169228818,110.6637187748,-0.1704945082,0.1694354255,207.7432380038,8.37968811954472E-05,-0.0012616788,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000117_leftImg8bit.png,2,0.8496124614,-0.2399603682,88.8096922267,-0.0392053578,0.7642661851,-29.4770110618,-6.58439310708102E-05,-0.0005769183,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000118_leftImg8bit.png,2,1.4650628849,0.9837132457,-190.4402087349,-0.0023096358,3.050323411,-313.2608628287,0.0002714029,0.0024423676,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000119_leftImg8bit.png,2,0.2601811221,0.0486197137,141.7989745509,-0.2292939122,0.8160973366,28.5664408683,-0.0010866548,0.0002901229,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000120_leftImg8bit.png,2,0.2120918299,-0.5538114953,240.249839389,-0.1441185202,-0.0138197723,167.6999785852,-0.0005152583,-0.0012156301,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000121_leftImg8bit.png,1,-0.7529651993,-0.7594651713,-0.9762372273,0.0688599733,0.2274835758,0.2432073465,0.9110683588,0.9594644311,1.0762232754,-1.1082742326,0.0362398766,1.1395298012,-1.1493320541,0.0914271025,0.7002854326,-0.8300445092,-0.0350984099,0.9294160361
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000122_leftImg8bit.png,2,0.2321845355,-0.2004399394,169.3364288129,-0.0393225439,0.3991199106,39.3018708746,-0.0005804683,-0.0007770296,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000123_leftImg8bit.png,2,2.2908546611,-0.5417475265,-122.9649568592,0.4232514663,1.2379850427,-134.6688353391,0.0014718485,-0.0005625285,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000124_leftImg8bit.png,0,0.7719050646,-0.0507378541,0.1325484216,0.1469392776,1.0467017889,0.0378928334,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000125_leftImg8bit.png,0,0.8952720761,0.1931065768,0.1561979055,-0.112242803,0.9266873598,-0.0424238183,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000126_leftImg8bit.png,2,0.7646910596,-0.4313273522,154.0401997157,-0.0923848193,0.5981216241,67.0089798777,0.000053791,-0.0005765991,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000127_leftImg8bit.png,2,0.4400302006,-0.3044811517,204.6614775564,-0.4209491323,0.6410715881,197.2875372022,-0.0002840611,-0.0003775074,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000128_leftImg8bit.png,2,0.8812603682,0.6113821991,-145.644721168,-0.2500723873,1.0418554081,130.3267630924,-0.0006420932,0.0008478383,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000129_leftImg8bit.png,2,1.0794343464,0.6202450626,-153.8939827081,0.1262508788,1.0757025912,-25.4113965974,-0.0001908366,0.0005169476,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000130_leftImg8bit.png,2,2.9760968606,0.8306436066,-558.269334578,0.7666659902,3.5193717826,-629.3922519634,0.0011554579,0.002633497,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000131_leftImg8bit.png,2,0.9970614659,0.1261655,-66.5200037269,0.0740700419,1.7269732311,-204.926365382,-0.000074493,0.0004003716,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000132_leftImg8bit.png,1,-1.108700312,-1.5159316658,-1.0991237122,-0.0137203639,-0.1354745435,0.0207214989,1.1168247908,0.8347204316,0.9553963002,-0.7081624551,-0.0099458956,0.8235628372,-1.140808725,0.0208093524,0.9739718361,-0.733145192,-0.0021063424,0.8009682184
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000133_leftImg8bit.png,2,0.954443599,-0.4880329955,149.8426462875,-0.1189224633,0.6121587518,99.9567287448,0.0004857936,-0.001015988,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000134_leftImg8bit.png,1,-0.7146547138,-0.988183332,-0.6973549659,0.0450876168,0.1605576544,-0.5291693021,1.2749796131,1.2989316761,0.9542716867,-1.0876693407,-0.0407031287,0.8723897308,-0.9720643857,-0.1063658914,0.2226777634,-0.7270527868,0.1768849538,0.8564800769
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000135_leftImg8bit.png,2,1.7165017326,-0.4717380977,-85.3911974367,0.5610592834,0.7860782902,-141.9853767348,0.001597381,-0.0012468333,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000136_leftImg8bit.png,2,6.343979914,-1.5479775795,-574.0369326595,2.7245424753,2.5689085954,-849.6656515902,0.0075966215,-0.0023003738,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000137_leftImg8bit.png,2,0.4005051198,-0.2794385504,127.4198616636,-0.0713469455,0.4653769929,27.3595851151,-0.000584811,-0.0008029411,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000138_leftImg8bit.png,2,5.685585062,0.3792424552,-1041.5383762518,1.4469569623,2.1937510644,-427.1333690987,0.005791011,-0.0008975407,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000139_leftImg8bit.png,1,-1.004269385,-0.8638577431,-1.3984090348,0.2489049196,-0.0147515668,0.000511604,0.8131931869,1.1472511849,0.9262398197,-1.2478768775,0.1011560631,0.7100312368,-0.9937977733,-0.5847375793,0.9483763312,-1.1783391311,-0.2934481673,1.3096867171
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000140_leftImg8bit.png,1,-1.1763792461,-1.0880187119,-0.9628299093,0.3625427778,-0.0134230527,-0.0353569629,1.0951819844,1.029865314,0.8194062016,-0.8738797701,-0.0284112261,0.7751179696,-0.6963554381,-0.2820396507,1.2639078415,-1.3726332058,-0.0069373411,1.1579638439
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000141_leftImg8bit.png,2,1.4171494254,-0.5498108492,-22.4500977112,0.3374420531,0.2165499824,55.9526938572,0.0010735585,-0.0017705547,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000142_leftImg8bit.png,2,1.2973270126,0.6317018535,-86.9178800945,0.1137235609,1.8181465904,-175.9328947214,-0.0002391806,0.0016725997,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000143_leftImg8bit.png,1,-0.8141072259,-0.8315902553,-1.0608004918,0.1198098472,0.0957577061,0.141552694,0.9687591444,1.3597552926,0.6352682536,-0.8272137465,0.0280591901,0.933178763,-1.2605824758,-0.3353330778,1.2820315412,-0.9818588886,0.0377077655,0.7911477271
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000144_leftImg8bit.png,2,2.2095150431,0.0719132721,-326.739448233,0.5375425666,1.5554559814,-151.4526719735,0.0015533574,-2.0959196549671E-05,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000145_leftImg8bit.png,2,1.1150617398,1.1652070911,-277.9704006006,-0.1033247787,2.0126359671,-121.2546970444,-0.0003563503,0.0013249452,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000146_leftImg8bit.png,2,-0.0267156712,-0.0674537385,174.5895432644,-0.2622279152,0.2972413872,119.9292197757,-0.0011572617,-0.0004587756,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000147_leftImg8bit.png,2,0.6165888829,-0.2371930275,149.1963862644,0.1147299213,0.5822343695,15.1208860218,0.0003128003,-0.0011156148,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000148_leftImg8bit.png,2,0.9401997479,0.0308584066,-7.7118678492,0.1434475049,0.5620222701,92.1988355562,0.0003888733,-0.0008285218,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000149_leftImg8bit.png,2,5.3308354502,2.8396094573,-1285.080882353,0.1870389367,7.4668284016,-1009.802324396,0.001930271,0.0078414381,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000150_leftImg8bit.png,1,-1.1478261689,-1.3656527927,-0.7743041825,-0.2417736099,0.0485988107,0.3871546096,0.8791771019,1.2440096446,1.0989987925,-0.6891188961,0.2848125889,1.1788880346,-1.4079588819,-0.3328025689,1.2821470254,-1.0183698069,-0.0644082207,1.2563164514
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000151_leftImg8bit.png,2,6.181756025,3.4203259637,-824.6257233812,3.249074692,10.7770695905,-2238.9923860367,0.0051571109,0.0102809472,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000152_leftImg8bit.png,0,1.142991066,0.0783668533,-0.0254815891,-0.3554768264,0.9070027471,0.0542780608,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000153_leftImg8bit.png,0,1.0752325058,0.2471929789,-0.0049584322,-0.1141327545,0.9244668484,0.0812611505,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000154_leftImg8bit.png,2,0.4518701848,-0.1953746827,191.8326488333,-0.0520437479,0.7742737895,25.810382155,-0.0004808896,-9.95648403667283E-05,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000155_leftImg8bit.png,2,0.8868068421,-0.2200565837,37.680137799,-0.0501312545,0.200674823,197.1221810528,0.0005701211,-0.0014514379,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000156_leftImg8bit.png,2,0.2551025364,0.0317866833,114.2740443128,-0.1929416085,0.5500913569,88.7128949697,-0.0007433599,-0.0002787187,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000157_leftImg8bit.png,2,0.2985498121,-0.370972397,200.6196113773,-0.2658074049,0.2649299272,182.1557537272,-0.0005963056,-0.0008194149,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000158_leftImg8bit.png,2,-13.924959878,1.6470293805,1996.0626062638,-6.4023478673,-3.6438381559,1835.9519330081,-0.0218003008,0.0037354541,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000159_leftImg8bit.png,1,-0.9842694197,-1.3018194631,-0.8529819622,0.0116805571,-0.3572947028,0.0122601803,0.8207797882,0.9304864329,0.8061225473,-1.2921010827,0.0148824987,0.9090482532,-0.8399159295,-0.0040508491,1.1707559867,-1.0417728581,-0.1430721381,0.8514740124
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000160_leftImg8bit.png,2,1.3842871354,1.6287758259,-222.516440729,0.3113943177,3.3682596839,-461.0123512577,-0.0006851873,0.0044812535,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000161_leftImg8bit.png,2,7.6270314987,2.6450008377,-1308.3488313647,1.1651744576,6.3225004189,-795.0123146519,0.0062568066,0.0062882215,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000162_leftImg8bit.png,2,1.310964605,-0.7595299286,126.6621765331,0.4150248913,0.6071866402,-34.216944346,0.0007038692,-0.0007369263,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000163_leftImg8bit.png,2,3.3129082453,1.1652004035,-696.1601518416,0.1286806197,2.6858135837,-67.6014158203,0.0010003078,0.0032360384,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000164_leftImg8bit.png,2,0.2509840094,-0.0020371835,233.971306099,0.0251314969,0.8826945483,-14.0157767549,-0.0005913166,0.0003534954,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000165_leftImg8bit.png,2,-0.1822651604,0.0860030828,193.9067193198,-0.4777521861,0.3541547492,211.3782003571,-0.0016348864,0.0001624254,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000166_leftImg8bit.png,2,1.418269247,-0.8268418582,103.8900461988,0.1776432325,0.752977424,-58.8222509022,0.0015614417,-0.0019721257,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000167_leftImg8bit.png,0,0.9256436229,-0.2207568735,-0.0163614005,0.2019439489,0.7876585126,0.225729987,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000168_leftImg8bit.png,2,1.0595242099,-0.3805544091,66.846957399,0.1506572813,0.8330241818,-54.0007612235,0.0001286539,-0.0003534798,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000169_leftImg8bit.png,2,0.6683776133,0.1866940604,-50.7509393986,-0.2178190022,0.7068316397,61.1869298642,-0.0008789127,0.0002231922,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000170_leftImg8bit.png,2,0.6203296567,-0.6669150892,224.0788493069,-0.0449975986,0.3931203524,104.8573557907,1.86316887762711E-05,-0.0010516553,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000171_leftImg8bit.png,2,0.2995287408,0.2700872739,38.4990959147,-0.5545957793,0.7230702382,205.8190558475,-0.0013705025,0.0008421107,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000172_leftImg8bit.png,1,-0.7525561483,-0.7664264809,-0.7373544535,-0.2651816925,0.4354934191,0.3226231322,1.0800951402,1.1130312777,0.726488239,-0.8757566328,0.2440312367,0.8138158258,-1.0415655795,-0.175302589,1.2429481967,-0.9939992188,-0.0527447039,0.96339536
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000173_leftImg8bit.png,2,1.9109843303,0.8052552099,-350.7060067156,0.598051652,1.3874245681,-174.4954110185,0.0005731045,0.0010040803,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000174_leftImg8bit.png,2,2.707812792,0.1137390698,-217.4686151016,0.371013266,3.0152453961,-370.3389547258,0.001444814,0.0016627836,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000175_leftImg8bit.png,1,-0.8070897353,-1.0687326446,-0.7941727708,-0.1633766188,0.1284469976,-0.0445898173,1.0803389109,0.8927949337,0.9617452771,-0.7618340245,0.0780740252,1.0146227046,-1.0275233364,0.391313718,1.0219802572,-1.189121921,0.2122506581,1.0029278091
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000176_leftImg8bit.png,2,0.3278895902,-0.1366640522,112.292705571,-0.2169173554,0.2468574978,168.747162744,-0.0009324127,-0.0003488211,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000177_leftImg8bit.png,2,1.256262131,0.0639642269,-95.1395194528,-0.5163672817,1.4501867767,150.9876354171,-0.0003254724,0.0011295389,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000178_leftImg8bit.png,2,0.8919260001,-0.0031433444,-53.4100829265,0.0799450433,0.6798496415,-11.1152896052,-0.0001045214,-0.0006180972,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000179_leftImg8bit.png,2,2.0593473989,0.0704261441,-269.556544945,0.3358573619,1.0882598188,-95.0338210248,0.0021234727,-0.0016224187,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000180_leftImg8bit.png,2,1.8115058636,-0.5418611754,-26.0854953857,0.3110218375,1.4165650937,-208.9790469557,0.0014113109,-0.0006543508,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000181_leftImg8bit.png,2,0.7186172944,-0.5554773278,147.0874971036,-0.019211949,0.3321216235,99.2999518751,0.0001067586,-0.001240349,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000182_leftImg8bit.png,2,0.9305133759,0.1122201877,-58.3883554404,-0.0123691811,0.9263468953,82.7903621991,-0.000099453,-3.59767565340602E-05,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000183_leftImg8bit.png,2,-0.0625811707,-0.3588540177,237.2013568558,-0.3415437754,0.0871244579,187.1080062666,-0.0010352951,-0.0008663692,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000184_leftImg8bit.png,2,14.7674591433,22.5174856437,-5032.7201006554,-1.2710781738,36.1771976882,-4200.6742803418,-0.0008192075,0.0599530828,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000185_leftImg8bit.png,2,15.080775425,-1.4516923941,-2326.5209754997,5.3586852402,7.2273239308,-2086.6269816465,0.0175360155,-0.002171925,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000186_leftImg8bit.png,2,0.1776510938,-0.3174337752,199.4167020728,-0.2408891,0.2485434366,155.749269236,-0.000825035,-0.0007486307,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000187_leftImg8bit.png,0,0.7956127524,0.2051142156,-0.1215407252,-0.1139713079,0.8799572587,-0.2130142748,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000188_leftImg8bit.png,1,-1.0629718342,-1.3365342861,-0.8077218706,-0.1090788802,-0.2472198242,-0.0608689516,1.1734744646,1.0585060943,0.8136367692,-1.021142028,0.0096054522,0.9209835832,-0.8488462122,0.0032932798,0.9705129674,-1.0758625548,0.2572572622,0.936344493
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000189_leftImg8bit.png,2,1.2165440787,-0.3272052485,0.5188544315,0.4107309224,0.3256656136,-16.8490649882,0.0008061912,-0.0012953897,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000190_leftImg8bit.png,2,1.2728872003,-0.4337523937,72.3629198613,0.2751882891,1.1207205714,-116.6917455928,0.0004482854,-0.0005677118,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000191_leftImg8bit.png,2,0.1913551232,-0.4261315255,208.9435448896,-0.289679906,0.2096111149,183.1495671858,-0.0006284976,-0.0010546685,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000192_leftImg8bit.png,0,1.1779593229,-0.188320443,0.050465256,0.199324131,1.1704300642,0.1419417411,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000193_leftImg8bit.png,2,0.4717453343,-0.0815836217,170.9085600496,0.073162063,0.9785473424,-100.6892074109,-0.0002728364,-0.0002664489,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000194_leftImg8bit.png,2,0.3008900757,-0.6275077882,238.6175700935,-0.0449043169,0.0352959502,104.7917757009,-0.0001424121,-0.0016978193,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/augsburg/augsburg_000000_000195_leftImg8bit.png,2,1.1379230135,0.5502831167,-186.0580588564,0.289018263,1.3448042109,-198.8273387033,-0.0003970944,0.0009520297,1,0,0,0,0,0,0,0,0,0
